target,source,right,pat,wt,dof,chisq,p,f4rank,GermanShepherdDog,Dingo_Ancient_Curracurrang,Dingo_Ancient_Nullarbor,feasible,best,dofdiff,chisqdiff,p_nested,weight_GermanShepherdDog,weight_Dingo_Ancient_Curracurrang,weight_Dingo_Ancient_Nullarbor,se_GermanShepherdDog,se_Dingo_Ancient_Curracurrang,se_Dingo_Ancient_Nullarbor,z_GermanShepherdDog,z_Dingo_Ancient_Curracurrang,z_Dingo_Ancient_Nullarbor,num_sources,num_right,all_above_3,rank
EAST_cd033,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.85413455083689,0.426106363821471,1,0.127818943766992,NA,0.872181056233008,TRUE,NA,NA,NA,NA,0.127818943766992,NA,0.872181056233008,0.0146262629531581,NA,0.0146262629531582,8.73900217549371,NA,59.6311620422961,2,6,TRUE,1
EAST_cd059,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.15860580555345,0.271407243860945,1,0.271481753343274,0.728518246656726,NA,TRUE,NA,NA,NA,NA,0.271481753343274,0.728518246656726,NA,0.0122882131157004,0.0122882131157005,NA,22.0928584804903,59.2859384678077,NA,2,6,TRUE,1
EAST_cd060,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,9.13072472036867,0.0579137604678042,1,0.484155421979132,0.515844578020868,NA,TRUE,NA,NA,NA,NA,0.484155421979132,0.515844578020868,NA,0.0156194786863032,0.0156194786863033,NA,30.99690019768,33.0257230974816,NA,2,6,TRUE,1
EAST_cd061,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.27259848641415,0.866007153330425,1,0.217665160905767,0.782334839094233,NA,TRUE,NA,NA,NA,NA,0.217665160905767,0.782334839094233,NA,0.0139089714519838,0.0139089714519837,NA,15.6492636178876,56.2467786920834,NA,2,6,TRUE,1
EAST_cd063,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.2975624988731,0.681212875784763,1,0.179487019991023,0.820512980008977,NA,TRUE,NA,NA,NA,NA,0.179487019991023,0.820512980008977,NA,0.0130595604316379,0.0130595604316379,NA,13.7437259799496,62.828529666375,NA,2,6,TRUE,1
EAST_cd066,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.4628751347336,0.651295683772009,1,0.17282108876877,NA,0.82717891123123,TRUE,NA,NA,NA,NA,0.17282108876877,NA,0.82717891123123,0.0143537768279744,NA,0.0143537768279745,12.0401125668859,NA,57.6279623923872,2,6,TRUE,1
EAST_cd074,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.4488849938577,0.835655619747012,1,0.254180793943422,0.745819206056578,NA,TRUE,NA,NA,NA,NA,0.254180793943422,0.745819206056578,NA,0.0156307121884263,0.0156307121884263,NA,16.2616258862235,47.7149855403785,NA,2,6,TRUE,1
EAST_cd096,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.7552352276552,0.599584340258434,1,0.233669003081704,0.766330996918296,NA,TRUE,NA,NA,NA,NA,0.233669003081704,0.766330996918296,NA,0.013894514520314,0.013894514520314,NA,16.8173564279685,55.1534921063928,NA,2,6,TRUE,1
EAST_cd097,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.72395363878179,0.60502958843748,1,0.274921640461796,NA,0.725078359538204,TRUE,NA,NA,NA,NA,0.274921640461796,NA,0.725078359538204,0.0155064950180538,NA,0.0155064950180537,17.7294507973409,NA,46.7596551441197,2,6,TRUE,1
EAST_cd110,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.66869322642912,0.154466854763114,1,0.133092707870678,NA,0.866907292129322,TRUE,NA,NA,NA,NA,0.133092707870678,NA,0.866907292129322,0.0144993570390251,NA,0.014499357039025,9.17921446533513,NA,59.7893609900108,2,6,TRUE,1
EAST_cd132,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,7.35002627209917,0.118507247082488,1,0.232046060736537,0.767953939263463,NA,TRUE,NA,NA,NA,NA,0.232046060736537,0.767953939263463,NA,0.0143447121218546,0.0143447121218546,NA,16.1764180950699,53.5356814929358,NA,2,6,TRUE,1
EAST_cd133,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.77886990182663,0.310748391571796,1,0.220746207653645,0.779253792346355,NA,TRUE,NA,NA,NA,NA,0.220746207653645,0.779253792346355,NA,0.0134735773875912,0.0134735773875911,NA,16.383637493109,57.8357009374533,NA,2,6,TRUE,1
EAST_cd134,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.83478200485809,0.585843762413178,1,0.201733624682749,0.798266375317251,NA,TRUE,NA,NA,NA,NA,0.201733624682749,0.798266375317251,NA,0.0140509684818065,0.0140509684818066,NA,14.3572754393377,56.8121959956612,NA,2,6,TRUE,1
EAST_cd135,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.38451568377462,0.172213827924532,1,0.107093248042755,NA,0.892906751957245,TRUE,NA,NA,NA,NA,0.107093248042755,NA,0.892906751957245,0.0158271655418457,NA,0.0158271655418457,6.76641991009756,NA,56.4160872391507,2,6,TRUE,1
EAST_cd136,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,12.8694486636228,0.0119316251340647,1,0.242802788917722,0.757197211082278,NA,TRUE,NA,NA,NA,NA,0.242802788917722,0.757197211082278,NA,0.0117578642595218,0.0117578642595219,NA,20.6502459595154,64.3992135280077,NA,2,6,TRUE,1
EAST_cd137,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,6.33550605139159,0.175454421234483,1,0.224937392093331,0.775062607906669,NA,TRUE,NA,NA,NA,NA,0.224937392093331,0.775062607906669,NA,0.0139427732076397,0.0139427732076397,NA,16.132901879956,55.5888413563226,NA,2,6,TRUE,1
EAST_cd138,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.27060579772885,0.866342586324762,1,0.202032680244602,0.797967319755398,NA,TRUE,NA,NA,NA,NA,0.202032680244602,0.797967319755398,NA,0.0134482489346549,0.0134482489346549,NA,15.0229729704053,59.3361502774617,NA,2,6,TRUE,1
EAST_cd139,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.00403248343866,0.405460387506,1,0.239784515115409,0.760215484884591,NA,TRUE,NA,NA,NA,NA,0.239784515115409,0.760215484884591,NA,0.0134972803393868,0.0134972803393869,NA,17.7653948859376,56.3236048869918,NA,2,6,TRUE,1
EAST_cd140,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,5.50301375939835,0.239464694623192,1,0.13213252454866,NA,0.86786747545134,TRUE,NA,NA,NA,NA,0.13213252454866,NA,0.86786747545134,0.0142716538136354,NA,0.0142716538136354,9.2583891309372,NA,60.8105750590841,2,6,TRUE,1
EAST_cd141,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.31397103489436,0.678226575799239,1,0.187607153811422,0.812392846188578,NA,TRUE,NA,NA,NA,NA,0.187607153811422,0.812392846188578,NA,0.0129312778835298,0.0129312778835298,NA,14.5080134771809,62.8238642387615,NA,2,6,TRUE,1
EAST_cd142,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.09160845324987,0.718914208053731,1,0.177916388099268,0.822083611900732,NA,TRUE,NA,NA,NA,NA,0.177916388099268,0.822083611900732,NA,0.0137695728679792,0.0137695728679792,NA,12.9209809051527,59.702913066568,NA,2,6,TRUE,1
EAST_cd143,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,8.76939128852507,0.0671292875268245,1,0.222909450120669,0.777090549879331,NA,TRUE,NA,NA,NA,NA,0.222909450120669,0.777090549879331,NA,0.0123101176823818,0.0123101176823819,NA,18.1078244637495,63.1261674282363,NA,2,6,TRUE,1
EAST_cd144,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,6.39089855760465,0.17179577780162,1,0.168407894949069,0.831592105050931,NA,TRUE,NA,NA,NA,NA,0.168407894949069,0.831592105050931,NA,0.012971850809992,0.012971850809992,NA,12.9825648950069,64.1074367283325,NA,2,6,TRUE,1
EAST_cd146,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.5791218709893,0.812539595402131,1,0.0953361906150547,NA,0.904663809384945,TRUE,NA,NA,NA,NA,0.0953361906150547,NA,0.904663809384945,0.0146796081548894,NA,0.0146796081548894,6.49446426697026,NA,61.6272450762675,2,6,TRUE,1
EAST_cd147,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,5.66850775575854,0.225309781294537,1,0.0998698705417817,NA,0.900130129458218,TRUE,NA,NA,NA,NA,0.0998698705417817,NA,0.900130129458218,0.0155723325144363,NA,0.0155723325144362,6.41328911061961,NA,57.8031665213775,2,6,TRUE,1
EAST_cd149,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.48511066414082,0.480145909412721,1,0.177265559690814,0.822734440309186,NA,TRUE,NA,NA,NA,NA,0.177265559690814,0.822734440309186,NA,0.0136604488949781,0.013660448894978,NA,12.9765545081012,60.2274820274498,NA,2,6,TRUE,1
EAST_cd150,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.25481144951447,0.372617853556533,1,0.170422179086292,0.829577820913708,NA,TRUE,NA,NA,NA,NA,0.170422179086292,0.829577820913708,NA,0.0125728886658248,0.0125728886658248,NA,13.5547354005868,65.9814815006388,NA,2,6,TRUE,1
EAST_cd151,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.5361828050042,0.638168632357741,1,0.165632879494593,NA,0.834367120505407,TRUE,NA,NA,NA,NA,0.165632879494593,NA,0.834367120505407,0.0144592216330501,NA,0.0144592216330501,11.4551726018224,NA,57.7048434334983,2,6,TRUE,1
EAST_cd152,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.65513951448141,0.454684204273786,1,0.147036339959776,0.852963660040224,NA,TRUE,NA,NA,NA,NA,0.147036339959776,0.852963660040224,NA,0.0122394819554879,0.0122394819554879,NA,12.0132813214245,69.6895230649673,NA,2,6,TRUE,1
EAST_cd155,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.56781506313492,0.632534998764404,1,0.109356499818275,NA,0.890643500181725,TRUE,NA,NA,NA,NA,0.109356499818275,NA,0.890643500181725,0.0150375018362685,NA,0.0150375018362685,7.2722518014609,NA,59.2281557055979,2,6,TRUE,1
EAST_cd156,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,6.85869056441425,0.143546895264677,1,0.168343542063855,0.831656457936145,NA,TRUE,NA,NA,NA,NA,0.168343542063855,0.831656457936145,NA,0.0128775715891518,0.0128775715891518,NA,13.0726155081654,64.5817770981555,NA,2,6,TRUE,1
EAST_cd159,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.89603053751411,0.754874155263351,1,0.0588865627118726,NA,0.941113437288127,TRUE,NA,NA,NA,NA,0.0588865627118726,NA,0.941113437288127,0.0163024766301482,NA,0.0163024766301482,3.61212373112523,NA,57.7282494334463,2,6,TRUE,1
EAST_cd160,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.39956043477227,0.493313774156957,1,0.163765104886305,0.836234895113695,NA,TRUE,NA,NA,NA,NA,0.163765104886305,0.836234895113695,NA,0.0120894847444271,0.0120894847444271,NA,13.5460781289124,69.1704330491982,NA,2,6,TRUE,1
EAST_cd162,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,10.4979591866011,0.0328251132740168,1,0.19396887041193,0.80603112958807,NA,TRUE,NA,NA,NA,NA,0.19396887041193,0.80603112958807,NA,0.014267015366802,0.014267015366802,NA,13.5956165620511,56.4961282276061,NA,2,6,TRUE,1
EAST_cd163,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.21997272824304,0.521711061033039,1,0.111224173801188,NA,0.888775826198812,TRUE,NA,NA,NA,NA,0.111224173801188,NA,0.888775826198812,0.0148050308100995,NA,0.0148050308100995,7.51259320077295,NA,60.0320146306295,2,6,TRUE,1
EAST_cd164,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.16206143089133,0.531080380133019,1,0.161447224732657,0.838552775267343,NA,TRUE,NA,NA,NA,NA,0.161447224732657,0.838552775267343,NA,0.0126667436022526,0.0126667436022527,NA,12.7457561155612,66.2011327929785,NA,2,6,TRUE,1
EAST_cd165,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.75210599748521,0.600128012940019,1,0.1693481183896,0.8306518816104,NA,TRUE,NA,NA,NA,NA,0.1693481183896,0.8306518816104,NA,0.0129933180508022,0.0129933180508022,NA,13.0334774941605,63.9291579227614,NA,2,6,TRUE,1
EAST_cd166,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.77605185991435,0.776860774365405,1,0.0841710225064927,NA,0.915828977493507,TRUE,NA,NA,NA,NA,0.0841710225064927,NA,0.915828977493507,0.0151595045391603,NA,0.0151595045391604,5.55235972845027,NA,60.4128568402561,2,6,TRUE,1
EAST_cd167,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.42544275773027,0.839761107240045,1,0.170806807848936,0.829193192151064,NA,TRUE,NA,NA,NA,NA,0.170806807848936,0.829193192151064,NA,0.0127919691974738,0.0127919691974738,NA,13.3526594078,64.8213874932421,NA,2,6,TRUE,1
EAST_cd205,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.01109206022782,0.90810943273824,1,0.301392060437515,0.698607939562485,NA,TRUE,NA,NA,NA,NA,0.301392060437515,0.698607939562485,NA,0.0155416250090226,0.0155416250090226,NA,19.3925706135969,44.9507653901644,NA,2,6,TRUE,1
EAST_cd215,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.23335361531729,0.264180892296699,1,0.21281697571354,0.78718302428646,NA,TRUE,NA,NA,NA,NA,0.21281697571354,0.78718302428646,NA,0.0132617035371684,0.0132617035371684,NA,16.0474840292638,59.3576098334752,NA,2,6,TRUE,1
EAST_cd222,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.06353624245008,0.280840189666022,1,0.255898883013963,0.744101116986037,NA,TRUE,NA,NA,NA,NA,0.255898883013963,0.744101116986037,NA,0.0142448045092879,0.0142448045092879,NA,17.9643660849899,52.2366675162772,NA,2,6,TRUE,1
EAST_cd232,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.11846372464375,0.538200181940299,1,0.217461764163117,0.782538235836883,NA,TRUE,NA,NA,NA,NA,0.217461764163117,0.782538235836883,NA,0.0140180628822828,0.0140180628822828,NA,15.5129682317208,55.8235643832018,NA,2,6,TRUE,1
EAST_cd238,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,5.55356589964723,0.23506096474537,1,0.168908002752919,NA,0.831091997247081,TRUE,NA,NA,NA,NA,0.168908002752919,NA,0.831091997247081,0.0143289550741346,NA,0.0143289550741345,11.7878799869934,NA,58.000879544057,2,6,TRUE,1
EAST_cd239,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.69379424963302,0.610300975194884,1,0.225389894607032,0.774610105392968,NA,TRUE,NA,NA,NA,NA,0.225389894607032,0.774610105392968,NA,0.0132225340583322,0.0132225340583323,NA,17.0458925356295,58.5825759249863,NA,2,6,TRUE,1
EAST_cd240,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.40559757849743,0.8432215489954,1,0.225057370073649,0.774942629926351,NA,TRUE,NA,NA,NA,NA,0.225057370073649,0.774942629926351,NA,0.0131192754405304,0.0131192754405304,NA,17.1547103415759,59.069011351973,NA,2,6,TRUE,1
EAST_cd242,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.98441124059906,0.560437522221531,1,0.174723760956466,NA,0.825276239043534,TRUE,NA,NA,NA,NA,0.174723760956466,NA,0.825276239043534,0.0142255335691877,NA,0.0142255335691877,12.2824047412123,NA,58.0137282745633,2,6,TRUE,1
EAST_cd245,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.8342368879076,0.585937389540334,1,0.164034316131815,NA,0.835965683868185,TRUE,NA,NA,NA,NA,0.164034316131815,NA,0.835965683868185,0.0171012621955974,NA,0.0171012621955974,9.59194205992848,NA,48.8832738956191,2,6,TRUE,1
EAST_cd248,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.50419356826079,0.239361107334781,1,0.166348465840238,0.833651534159762,NA,TRUE,NA,NA,NA,NA,0.166348465840238,0.833651534159762,NA,0.0152531816083807,0.0152531816083808,NA,10.9058208386399,54.6542718472399,NA,2,6,TRUE,1
EAST_cd250,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.28171468700365,0.684100141144771,1,0.218007569370427,NA,0.781992430629573,TRUE,NA,NA,NA,NA,0.218007569370427,NA,0.781992430629573,0.0152501415730703,NA,0.0152501415730703,14.2954456078886,NA,51.2777161367777,2,6,TRUE,1
EAST_cd251,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.96483040409288,0.563728095458809,1,0.265715141024715,NA,0.734284858975285,TRUE,NA,NA,NA,NA,0.265715141024715,NA,0.734284858975285,0.01549186381008,NA,0.01549186381008,17.1519156301789,NA,47.3980967027035,2,6,TRUE,1
EAST_cd254,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.17030144349476,0.186785926170111,1,0.251413901695944,NA,0.748586098304056,TRUE,NA,NA,NA,NA,0.251413901695944,NA,0.748586098304056,0.0147784878225189,NA,0.0147784878225188,17.0121533891207,NA,50.6537683215053,2,6,TRUE,1
EAST_cd256,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.80334581783691,0.433273776234787,1,0.144894282101639,NA,0.855105717898361,TRUE,NA,NA,NA,NA,0.144894282101639,NA,0.855105717898361,0.0143000485749691,NA,0.0143000485749691,10.1324328614703,NA,59.7973995273797,2,6,TRUE,1
EAST_cd263,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,5.04212891356054,0.283002057685938,1,0.101340835092331,NA,0.898659164907669,TRUE,NA,NA,NA,NA,0.101340835092331,NA,0.898659164907669,0.0146362474471664,NA,0.0146362474471663,6.92396295280937,NA,61.3995607925895,2,6,TRUE,1
EAST_cd305,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,7.0055140619907,0.135597119236191,1,0.119175221783069,NA,0.880824778216931,TRUE,NA,NA,NA,NA,0.119175221783069,NA,0.880824778216931,0.0147124547226434,NA,0.0147124547226433,8.10029488822494,NA,59.8693280504234,2,6,TRUE,1
EAST_cd314,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.52794852752265,0.473641454261993,1,0.201612464852848,0.798387535147152,NA,TRUE,NA,NA,NA,NA,0.201612464852848,0.798387535147152,NA,0.0146343172355916,0.0146343172355917,NA,13.7766908839801,54.555844478034,NA,2,6,TRUE,1
